road_segment,datetime,average_speed
4,2019-12-20 05:45:27,31.4
4,2019-12-27 05:46:31,33.6
4,2019-12-02 05:47:56,40.1
4,2019-12-29 05:49:07,34.3
4,2019-12-11 05:50:27,33.5
4,2019-12-23 05:50:31,32.7
4,2019-12-12 05:50:50,41.0
4,2019-12-23 05:52:00,31.0
4,2019-12-11 05:52:36,33.5
4,2019-12-27 05:52:50,33.4
4,2019-12-19 05:53:23,40.1
4,2019-12-08 05:53:45,38.2
4,2019-12-04 05:53:49,39.2
4,2019-12-24 05:55:10,36.7
4,2019-12-22 05:56:11,36.3
4,2019-12-02 05:56:36,32.5
4,2019-12-15 05:56:41,34.8
4,2019-12-17 05:57:32,32.3
4,2019-12-03 05:58:29,36.0
4,2019-12-26 05:59:10,43.3
4,2019-12-12 06:00:02,36.9
4,2019-12-24 06:00:26,33.2
4,2019-12-10 06:00:29,35.6
4,2019-12-09 06:00:38,36.1
4,2019-12-30 06:01:12,35.4
4,2019-12-23 06:01:21,31.3
4,2019-12-30 06:01:26,31.0
4,2019-12-22 06:01:52,35.6
4,2019-12-11 06:02:13,34.1
4,2019-12-09 06:03:19,39.3
4,2019-12-05 06:04:44,35.5
4,2019-12-25 06:04:58,35.1
4,2019-12-12 06:05:13,36.2
4,2019-12-21 06:07:23,35.5
4,2019-12-23 06:07:26,34.3
4,2019-12-08 06:07:43,37.5
4,2019-12-06 06:08:24,34.6
4,2019-12-31 06:08:30,34.4
4,2019-12-01 06:08:57,35.2
4,2019-12-15 06:09:32,33.6
4,2019-12-03 06:09:46,32.3
4,2019-12-26 06:10:00,36.0
4,2019-12-02 06:11:07,35.3
4,2019-12-12 06:11:11,33.9
4,2019-12-18 06:11:21,34.6
4,2019-12-18 06:11:27,38.6
4,2019-12-09 06:11:38,35.2
4,2019-12-30 06:12:19,33.2
4,2019-12-10 06:12:26,40.3
4,2019-12-03 06:12:41,33.8
4,2019-12-12 06:13:19,35.8
4,2019-12-23 06:13:31,33.4
4,2019-12-05 06:13:53,35.3
4,2019-12-26 06:13:59,37.9
4,2019-12-17 06:14:26,42.7
4,2019-12-09 06:14:33,34.8
4,2019-12-17 06:14:50,34.2
4,2019-12-03 06:15:25,34.7
4,2019-12-13 06:15:37,31.9
4,2019-12-06 06:15:46,40.2
4,2019-12-25 06:16:30,37.6
4,2019-12-25 06:16:34,37.3
4,2019-12-19 06:16:47,39.2
4,2019-12-30 06:17:13,33.7
4,2019-12-06 06:17:14,35.7
4,2019-12-08 06:17:17,37.4
4,2019-12-08 06:17:47,31.9
4,2019-12-08 06:17:55,30.4
4,2019-12-19 06:18:00,33.2
4,2019-12-30 06:18:27,34.8
4,2019-12-04 06:18:32,32.1
4,2019-12-09 06:19:39,34.4
4,2019-12-09 06:20:00,33.5
4,2019-12-18 06:20:04,35.0
4,2019-12-26 06:20:25,37.6
4,2019-12-29 06:20:40,34.7
4,2019-12-13 06:21:23,33.5
4,2019-12-25 06:21:29,35.0
4,2019-12-09 06:21:41,33.2
4,2019-12-05 06:23:01,35.9
4,2019-12-23 06:23:50,33.3
4,2019-12-13 06:24:51,35.5
4,2019-12-04 06:25:08,37.4
4,2019-12-26 06:25:54,38.5
4,2019-12-04 06:26:11,35.8
4,2019-12-22 06:26:35,33.6
4,2019-12-04 06:26:45,32.8
4,2019-12-02 06:26:59,33.2
4,2019-12-29 06:27:41,33.7
4,2019-12-03 06:29:18,37.2
4,2019-12-11 06:29:40,34.6
4,2019-12-27 06:29:48,35.1
4,2019-12-09 06:30:18,28.8
4,2019-12-15 06:30:48,27.7
4,2019-12-20 06:31:05,32.2
4,2019-12-02 06:33:02,27.8
4,2019-12-25 06:33:07,32.2
4,2019-12-13 06:34:21,28.6
4,2019-12-09 06:34:54,36.7
4,2019-12-24 06:35:19,31.7
4,2019-12-30 06:36:01,32.5
4,2019-12-08 06:37:08,29.5
4,2019-12-20 06:37:38,28.5
4,2019-12-15 06:38:03,32.3
4,2019-12-11 06:39:11,31.6
4,2019-12-27 06:39:18,26.7
4,2019-12-10 06:39:24,31.0
4,2019-12-21 06:39:54,34.4
4,2019-12-08 06:40:22,31.8
4,2019-12-01 06:40:35,31.3
4,2019-12-19 06:41:08,38.7
4,2019-12-04 06:43:17,37.6
4,2019-12-17 06:43:58,31.2
4,2019-12-01 06:44:00,36.8
4,2019-12-05 06:44:18,36.7
4,2019-12-23 06:44:18,30.3
4,2019-12-13 06:44:36,30.7
4,2019-12-25 06:45:55,30.8
4,2019-12-02 06:46:23,29.2
4,2019-12-27 06:47:35,30.4
4,2019-12-24 06:47:43,28.7
4,2019-12-16 06:47:49,31.2
4,2019-12-31 06:48:23,26.2
4,2019-12-24 06:48:31,31.8
4,2019-12-25 06:48:32,36.7
4,2019-12-29 06:48:48,29.7
4,2019-12-16 06:49:33,32.5
4,2019-12-03 06:49:35,28.8
4,2019-12-10 06:49:54,33.3
4,2019-12-26 06:51:14,32.3
4,2019-12-29 06:51:22,30.5
4,2019-12-21 06:51:43,35.0
4,2019-12-20 06:51:52,33.9
4,2019-12-20 06:52:30,29.5
4,2019-12-24 06:54:03,30.0
4,2019-12-20 06:55:31,29.4
4,2019-12-19 06:55:34,29.7
4,2019-12-17 06:56:03,31.0
4,2019-12-26 06:56:24,34.4
4,2019-12-17 06:56:55,32.3
4,2019-12-10 06:56:57,36.1
4,2019-12-12 06:57:00,27.4
4,2019-12-15 06:57:06,34.4
4,2019-12-10 06:57:07,30.2
4,2019-12-15 06:58:06,32.3
4,2019-12-20 06:58:23,30.9
4,2019-12-13 06:58:24,28.4
4,2019-12-13 06:58:43,27.9
4,2019-12-23 07:00:05,30.2
4,2019-12-13 07:00:13,30.7
4,2019-12-16 07:00:20,32.8
4,2019-12-02 07:00:30,30.5
4,2019-12-05 07:01:25,32.6
4,2019-12-31 07:01:47,29.1
4,2019-12-02 07:02:47,41.1
4,2019-12-26 07:03:00,27.6
4,2019-12-24 07:03:20,28.6
4,2019-12-29 07:04:48,29.0
4,2019-12-16 07:05:13,30.7
4,2019-12-21 07:05:55,36.9
4,2019-12-10 07:06:37,33.2
4,2019-12-24 07:06:42,31.7
4,2019-12-03 07:09:54,29.3
4,2019-12-16 07:09:57,28.0
4,2019-12-13 07:10:41,28.2
4,2019-12-15 07:11:02,29.7
4,2019-12-06 07:12:03,30.0
4,2019-12-04 07:13:46,29.9
4,2019-12-06 07:13:51,32.7
4,2019-12-05 07:15:03,27.6
4,2019-12-28 07:16:43,34.3
4,2019-12-04 07:16:47,28.3
4,2019-12-19 07:17:38,25.8
4,2019-12-15 07:17:39,23.3
4,2019-12-18 07:18:29,28.3
4,2019-12-24 07:20:20,26.5
4,2019-12-02 07:20:55,24.1
4,2019-12-23 07:21:28,27.0
4,2019-12-12 07:23:02,24.0
4,2019-12-22 07:23:32,24.2
4,2019-12-20 07:23:36,22.5
4,2019-12-18 07:24:30,28.8
4,2019-12-27 07:24:49,24.2
4,2019-12-03 07:25:42,23.0
4,2019-12-20 07:26:23,24.1
4,2019-12-26 07:27:29,22.8
4,2019-12-04 07:28:40,24.8
4,2019-12-06 07:28:47,28.7
4,2019-12-05 07:29:01,27.2
4,2019-12-05 07:29:34,21.4
4,2019-12-13 07:30:36,25.2
4,2019-12-11 07:31:40,26.1
4,2019-12-02 07:31:44,21.9
4,2019-12-18 07:32:00,27.4
4,2019-12-17 07:33:04,28.4
4,2019-12-16 07:33:52,24.5
4,2019-12-09 07:33:53,21.8
4,2019-12-23 07:33:58,24.1
4,2019-12-20 07:35:10,22.6
4,2019-12-12 07:35:20,25.2
4,2019-12-21 07:35:49,27.2
4,2019-12-22 07:37:32,31.8
4,2019-12-28 07:39:57,33.4
4,2019-12-26 07:40:25,25.4
4,2019-12-12 07:41:30,24.2
4,2019-12-19 07:42:27,23.6
4,2019-12-16 07:45:20,23.4
4,2019-12-06 07:45:22,29.2
4,2019-12-05 07:46:05,23.9
4,2019-12-19 07:46:22,27.7
4,2019-12-25 07:46:54,26.1
4,2019-12-23 07:47:12,26.6
4,2019-12-06 07:51:50,29.4
4,2019-12-10 07:55:52,25.3
4,2019-12-15 07:59:31,22.3
4,2019-12-03 08:01:32,26.5
4,2019-12-16 08:03:45,25.3
4,2019-12-07 08:03:50,27.5
4,2019-12-31 08:04:30,23.6
4,2019-12-13 08:06:00,22.3
4,2019-12-24 08:08:15,21.4
4,2019-12-11 08:08:27,23.6
4,2019-12-02 08:09:49,24.4
4,2019-12-27 08:11:18,25.6
4,2019-12-25 08:12:08,22.7
4,2019-12-01 08:12:12,25.0
4,2019-12-24 08:13:06,28.9
4,2019-12-17 08:15:03,22.7
4,2019-12-01 08:15:17,22.6
4,2019-12-05 08:15:22,23.6
4,2019-12-16 08:15:48,19.9
4,2019-12-24 08:16:12,17.6
4,2019-12-24 08:16:54,18.1
4,2019-12-24 08:21:09,23.8
4,2019-12-19 08:21:23,20.7
4,2019-12-09 08:22:06,21.7
4,2019-12-02 08:23:51,18.1
4,2019-12-06 08:24:29,17.7
4,2019-12-23 08:24:29,22.2
4,2019-12-01 08:25:25,21.4
4,2019-12-28 08:25:54,23.8
4,2019-12-27 08:26:56,21.3
4,2019-12-30 08:28:33,17.2
4,2019-12-04 08:28:35,22.7
4,2019-12-26 08:28:36,20.2
4,2019-12-01 08:29:01,23.0
4,2019-12-06 08:30:57,22.7
4,2019-12-27 08:31:03,20.5
4,2019-12-01 08:33:55,21.7
4,2019-12-05 08:33:57,18.4
4,2019-12-11 08:34:05,19.1
4,2019-12-19 08:35:26,22.1
4,2019-12-25 08:35:44,22.6
4,2019-12-12 08:37:02,21.0
4,2019-12-12 08:37:40,23.7
4,2019-12-16 08:37:55,22.4
4,2019-12-08 08:37:56,22.2
4,2019-12-31 08:38:02,21.7
4,2019-12-30 08:38:45,25.9
4,2019-12-25 08:39:01,21.3
4,2019-12-22 08:39:47,22.3
4,2019-12-25 08:40:02,11.7
4,2019-12-03 08:41:02,9.5
4,2019-12-02 08:41:38,8.4
4,2019-12-10 08:43:31,14.4
4,2019-12-18 08:45:03,7.3
4,2019-12-03 08:45:47,13.3
4,2019-12-08 08:46:47,9.7
4,2019-12-18 08:46:56,10.6
4,2019-12-01 08:47:00,12.6
4,2019-12-12 08:47:58,11.0
4,2019-12-16 08:48:19,11.9
4,2019-12-24 08:49:38,10.6
4,2019-12-12 08:50:09,9.4
4,2019-12-17 08:50:24,7.4
4,2019-12-22 08:51:56,11.9
4,2019-12-25 08:53:04,7.5
4,2019-12-03 08:53:32,10.1
4,2019-12-11 08:53:32,10.5
4,2019-12-03 08:56:39,14.7
4,2019-12-27 08:57:03,11.1
4,2019-12-17 08:58:27,13.3
4,2019-12-27 08:58:37,11.2
4,2019-12-14 08:59:02,13.1
4,2019-12-09 09:00:17,12.0
4,2019-12-19 09:00:50,12.0
4,2019-12-12 09:02:20,7.2
4,2019-12-18 09:03:24,10.9
4,2019-12-11 09:04:45,9.1
4,2019-12-08 09:05:36,11.8
4,2019-12-26 09:06:10,7.4
4,2019-12-10 09:06:14,13.8
4,2019-12-31 09:08:07,13.4
4,2019-12-20 09:08:52,10.5
4,2019-12-30 09:09:46,11.4
4,2019-12-19 09:09:56,11.6
4,2019-12-17 09:12:24,12.7
4,2019-12-10 09:12:33,12.0
4,2019-12-21 09:14:47,9.1
4,2019-12-20 09:17:27,13.3
4,2019-12-16 09:18:15,12.0
4,2019-12-11 09:19:53,8.3
4,2019-12-19 09:21:05,13.1
4,2019-12-19 09:22:13,13.0
4,2019-12-19 09:22:27,11.2
4,2019-12-09 09:22:57,10.3
4,2019-12-30 09:23:18,7.1
4,2019-12-23 09:23:51,8.7
4,2019-12-23 09:24:24,10.9
4,2019-12-16 09:29:53,9.3
4,2019-12-09 09:30:17,9.4
4,2019-12-24 09:31:34,7.4
4,2019-12-18 09:33:07,11.5
4,2019-12-05 09:33:50,8.9
4,2019-12-09 09:34:11,9.6
4,2019-12-02 09:35:06,11.4
4,2019-12-22 09:35:12,7.8
4,2019-12-10 09:35:56,11.8
4,2019-12-10 09:36:16,8.5
4,2019-12-26 09:36:51,9.8
4,2019-12-08 09:38:04,11.1
4,2019-12-23 09:38:37,10.4
4,2019-12-14 09:38:39,20.3
4,2019-12-21 09:38:52,13.2
4,2019-12-30 09:39:02,11.0
4,2019-12-04 09:39:36,12.9
4,2019-12-22 09:39:41,9.7
4,2019-12-05 09:41:05,12.4
4,2019-12-11 09:42:34,11.2
4,2019-12-06 09:42:45,10.7
4,2019-12-19 09:44:35,10.9
4,2019-12-28 09:45:18,12.5
4,2019-12-18 09:45:22,8.2
4,2019-12-23 09:45:26,7.6
4,2019-12-15 09:46:27,11.3
4,2019-12-29 09:47:13,10.9
4,2019-12-20 09:47:15,11.6
4,2019-12-12 09:47:18,14.6
4,2019-12-11 09:48:03,8.4
4,2019-12-27 09:48:46,9.6
4,2019-12-17 09:49:46,9.3
4,2019-12-15 09:50:04,9.1
4,2019-12-27 09:50:31,11.1
4,2019-12-16 09:53:16,9.2
4,2019-12-08 09:53:45,8.3
4,2019-12-21 09:53:58,10.8
4,2019-12-29 09:54:04,9.7
4,2019-12-16 09:55:08,8.3
4,2019-12-24 09:55:28,8.9
4,2019-12-26 09:56:55,7.0
4,2019-12-17 09:57:17,10.7
4,2019-12-13 09:57:29,11.4
4,2019-12-14 09:57:37,12.3
4,2019-12-07 09:58:28,8.5
4,2019-12-05 09:58:32,9.4
4,2019-12-30 09:59:26,10.4
4,2019-12-23 10:00:20,13.1
4,2019-12-31 10:00:39,9.7
4,2019-12-28 10:00:59,10.2
4,2019-12-29 10:01:19,8.6
4,2019-12-27 10:01:20,9.9
4,2019-12-09 10:01:34,11.1
4,2019-12-29 10:01:49,9.2
4,2019-12-25 10:02:17,8.8
4,2019-12-24 10:03:06,11.3
4,2019-12-01 10:04:18,9.0
4,2019-12-22 10:05:02,8.3
4,2019-12-20 10:05:06,10.6
4,2019-12-06 10:05:52,11.2
4,2019-12-24 10:07:30,10.4
4,2019-12-27 10:07:44,8.0
4,2019-12-25 10:08:15,9.7
4,2019-12-14 10:08:20,10.3
4,2019-12-06 10:09:32,10.3
4,2019-12-17 10:09:35,8.2
4,2019-12-09 10:11:35,10.4
4,2019-12-21 10:12:48,14.0
4,2019-12-04 10:14:26,7.9
4,2019-12-11 10:18:37,9.7
4,2019-12-26 10:19:03,9.6
4,2019-12-05 10:21:28,8.1
4,2019-12-16 10:21:38,10.0
4,2019-12-27 10:22:18,7.1
4,2019-12-24 10:22:27,11.8
4,2019-12-19 10:22:30,9.5
4,2019-12-20 10:23:25,9.0
4,2019-12-13 10:23:50,9.0
4,2019-12-31 10:26:09,9.6
4,2019-12-23 10:27:31,8.6
4,2019-12-13 10:31:42,9.2
4,2019-12-17 10:31:43,8.5
4,2019-12-12 10:33:06,8.0
4,2019-12-11 10:33:16,10.8
4,2019-12-09 10:34:07,7.9
4,2019-12-26 10:35:11,8.0
4,2019-12-18 10:36:07,10.2
4,2019-12-12 10:37:28,8.8
4,2019-12-11 10:37:31,8.7
4,2019-12-12 10:38:19,8.0
4,2019-12-05 10:39:43,9.4
4,2019-12-01 10:39:57,9.5
4,2019-12-26 10:40:22,7.0
4,2019-12-09 10:41:00,9.4
4,2019-12-27 10:41:42,7.8
4,2019-12-02 10:42:39,7.0
4,2019-12-25 10:43:52,9.8
4,2019-12-05 10:43:55,7.2
4,2019-12-04 10:44:45,7.7
4,2019-12-09 10:46:06,8.7
4,2019-12-11 10:46:23,9.2
4,2019-12-20 10:46:25,9.7
4,2019-12-18 10:46:40,8.7
4,2019-12-21 10:46:53,10.9
4,2019-12-24 10:47:01,8.0
4,2019-12-11 10:47:57,9.8
4,2019-12-13 10:49:45,7.5
4,2019-12-28 10:49:57,11.5
4,2019-12-12 10:50:51,8.0
4,2019-12-10 10:51:06,9.7
4,2019-12-06 10:51:24,7.8
4,2019-12-26 10:51:40,9.8
4,2019-12-02 10:52:24,8.0
4,2019-12-20 10:52:51,9.3
4,2019-12-04 10:53:13,10.6
4,2019-12-07 10:53:30,8.8
4,2019-12-30 10:54:40,8.1
4,2019-12-05 10:55:28,9.5
4,2019-12-25 10:56:44,6.7
4,2019-12-18 10:57:06,8.3
4,2019-12-19 10:57:12,9.6
4,2019-12-15 10:57:39,8.9
4,2019-12-10 10:58:04,7.5
4,2019-12-09 10:58:27,7.1
4,2019-12-26 10:59:28,7.9
4,2019-12-19 10:59:57,7.4
4,2019-12-22 11:00:25,7.3
4,2019-12-24 11:00:51,6.6
4,2019-12-16 11:03:38,6.6
4,2019-12-13 11:04:35,7.1
4,2019-12-28 11:04:56,8.6
4,2019-12-27 11:05:04,7.9
4,2019-12-16 11:05:05,7.3
4,2019-12-04 11:06:00,9.4
4,2019-12-23 11:06:01,12.9
4,2019-12-13 11:06:37,6.2
4,2019-12-13 11:07:12,9.7
4,2019-12-15 11:07:48,8.9
4,2019-12-08 11:07:49,6.5
4,2019-12-21 11:08:05,13.3
4,2019-12-17 11:08:44,7.6
4,2019-12-26 11:09:05,8.3
4,2019-12-19 11:09:56,9.3
4,2019-12-31 11:12:18,8.4
4,2019-12-08 11:13:49,8.1
4,2019-12-09 11:14:01,7.8
4,2019-12-22 11:14:16,6.6
4,2019-12-05 11:15:26,12.2
4,2019-12-29 11:16:05,8.3
4,2019-12-11 11:19:13,8.8
4,2019-12-16 11:20:01,6.5
4,2019-12-29 11:20:20,9.6
4,2019-12-18 11:20:39,7.9
4,2019-12-21 11:21:16,10.8
4,2019-12-06 11:21:40,9.8
4,2019-12-06 11:22:13,7.9
4,2019-12-09 11:23:26,9.4
4,2019-12-26 11:23:43,7.7
4,2019-12-09 11:26:57,10.8
4,2019-12-18 11:28:03,12.8
4,2019-12-31 11:29:18,12.7
4,2019-12-23 11:30:53,11.8
4,2019-12-12 11:31:06,7.9
4,2019-12-23 11:31:17,9.8
4,2019-12-13 11:33:36,8.2
4,2019-12-27 11:34:50,11.5
4,2019-12-25 11:35:09,14.3
4,2019-12-27 11:35:48,9.4
4,2019-12-15 11:36:26,8.6
4,2019-12-04 11:37:29,9.7
4,2019-12-06 11:38:02,12.2
4,2019-12-13 11:38:45,9.4
4,2019-12-25 11:40:46,7.9
4,2019-12-20 11:41:47,11.7
4,2019-12-04 11:42:47,7.9
4,2019-12-01 11:48:56,10.5
4,2019-12-24 11:48:58,17.2
4,2019-12-11 11:51:54,10.7
4,2019-12-02 11:53:00,10.2
4,2019-12-11 11:56:04,14.7
4,2019-12-13 11:56:39,9.2
4,2019-12-13 11:56:55,11.2
4,2019-12-20 11:57:03,9.4
4,2019-12-04 11:57:57,12.0
4,2019-12-10 11:58:27,9.8
4,2019-12-15 11:59:04,8.7
4,2019-12-22 12:02:05,13.2
4,2019-12-08 12:04:24,8.5
4,2019-12-27 12:05:58,13.9
4,2019-12-02 12:09:03,12.5
4,2019-12-20 12:09:39,11.3
4,2019-12-26 12:12:25,8.1
4,2019-12-05 12:14:28,9.3
4,2019-12-31 12:15:33,11.5
4,2019-12-20 12:16:36,8.0
4,2019-12-17 12:17:31,7.4
4,2019-12-15 12:17:52,12.6
4,2019-12-24 12:19:01,8.5
4,2019-12-29 12:22:10,19.6
4,2019-12-10 12:23:38,15.3
4,2019-12-15 12:24:01,9.7
4,2019-12-28 12:27:25,12.1
4,2019-12-04 12:28:38,10.7
4,2019-12-20 12:30:09,17.8
4,2019-12-17 12:31:32,13.4
4,2019-12-18 12:32:57,20.7
4,2019-12-11 12:37:01,21.6
4,2019-12-25 12:38:31,19.0
4,2019-12-08 12:39:34,15.6
4,2019-12-30 12:42:26,20.8
4,2019-12-22 12:43:45,20.0
4,2019-12-16 12:45:16,16.9
4,2019-12-18 12:47:36,18.9
4,2019-12-30 12:48:28,23.7
4,2019-12-05 12:51:02,22.0
4,2019-12-16 12:51:33,15.8
4,2019-12-04 12:52:57,18.4
4,2019-12-09 12:53:10,20.5
4,2019-12-24 12:55:43,14.1
4,2019-12-16 12:57:33,22.3
4,2019-12-04 12:59:18,15.8
4,2019-12-03 13:00:28,20.5
4,2019-12-03 13:00:32,22.3
4,2019-12-03 13:01:52,17.3
4,2019-12-31 13:02:16,16.8
4,2019-12-31 13:03:01,13.5
4,2019-12-22 13:03:29,23.1
4,2019-12-23 13:04:08,20.2
4,2019-12-17 13:08:13,15.8
4,2019-12-27 13:08:38,21.9
4,2019-12-15 13:09:12,18.6
4,2019-12-26 13:10:18,19.8
4,2019-12-09 13:13:13,20.6
4,2019-12-09 13:13:41,24.4
4,2019-12-19 13:14:05,29.8
4,2019-12-30 13:14:14,19.0
4,2019-12-28 13:14:21,16.0
4,2019-12-25 13:15:00,18.0
4,2019-12-06 13:16:14,23.0
4,2019-12-19 13:16:21,22.5
4,2019-12-02 13:16:53,22.1
4,2019-12-13 13:17:40,22.9
4,2019-12-06 13:18:23,19.5
4,2019-12-04 13:19:54,20.2
4,2019-12-08 13:20:17,15.9
4,2019-12-25 13:20:19,19.4
4,2019-12-02 13:20:39,25.9
4,2019-12-06 13:21:49,23.8
4,2019-12-12 13:22:08,20.5
4,2019-12-11 13:22:48,19.5
4,2019-12-09 13:23:10,18.8
4,2019-12-03 13:23:18,18.7
4,2019-12-25 13:23:48,17.2
4,2019-12-06 13:24:17,31.3
4,2019-12-23 13:25:03,13.3
4,2019-12-10 13:25:42,20.5
4,2019-12-13 13:27:33,20.7
4,2019-12-27 13:28:11,13.4
4,2019-12-02 13:28:35,14.4
4,2019-12-17 13:28:46,14.5
4,2019-12-23 13:29:26,22.9
4,2019-12-18 13:29:28,20.1
4,2019-12-28 13:29:40,26.0
4,2019-12-26 13:30:03,16.6
4,2019-12-19 13:30:07,18.8
4,2019-12-13 13:30:10,17.3
4,2019-12-20 13:30:19,18.3
4,2019-12-30 13:30:58,19.2
4,2019-12-20 13:31:45,22.2
4,2019-12-23 13:33:18,21.6
4,2019-12-26 13:33:47,22.8
4,2019-12-27 13:33:47,22.7
4,2019-12-27 13:33:48,24.9
4,2019-12-04 13:34:00,25.3
4,2019-12-30 13:34:34,25.4
4,2019-12-23 13:34:36,22.6
4,2019-12-27 13:34:50,23.2
4,2019-12-16 13:35:30,16.4
4,2019-12-18 13:36:04,19.7
4,2019-12-12 13:36:12,28.8
4,2019-12-16 13:36:25,24.8
4,2019-12-24 13:36:33,14.0
4,2019-12-12 13:36:42,25.3
4,2019-12-17 13:38:28,17.1
4,2019-12-03 13:38:43,26.4
4,2019-12-20 13:38:45,22.1
4,2019-12-30 13:39:14,18.1
4,2019-12-31 13:39:37,14.7
4,2019-12-30 13:40:32,20.8
4,2019-12-24 13:41:11,15.1
4,2019-12-25 13:41:59,18.3
4,2019-12-31 13:42:50,19.2
4,2019-12-31 13:44:22,18.9
4,2019-12-18 13:44:42,20.3
4,2019-12-30 13:45:02,25.0
4,2019-12-11 13:45:32,26.8
4,2019-12-07 13:47:06,30.5
4,2019-12-20 13:47:09,28.0
4,2019-12-30 13:53:10,22.0
4,2019-12-28 13:53:28,34.2
4,2019-12-02 13:54:48,17.0
4,2019-12-20 13:54:50,27.7
4,2019-12-02 13:55:54,18.7
4,2019-12-28 13:56:43,23.0
4,2019-12-29 14:00:20,20.5
4,2019-12-20 14:02:08,19.8
4,2019-12-24 14:04:57,25.7
4,2019-12-07 14:06:33,28.0
4,2019-12-02 14:08:12,28.8
4,2019-12-20 14:18:18,28.1
4,2019-12-21 14:24:15,27.4
4,2019-12-18 14:26:04,24.3
4,2019-12-18 14:26:05,27.5
4,2019-12-18 14:27:36,23.5
4,2019-12-12 14:28:39,28.1
4,2019-12-24 14:29:47,23.6
4,2019-12-02 14:30:05,24.1
4,2019-12-24 14:30:05,24.1
4,2019-12-16 14:31:20,20.5
4,2019-12-23 14:32:06,21.3
4,2019-12-16 14:35:11,17.0
4,2019-12-16 14:35:17,17.1
4,2019-12-16 14:35:18,18.0
4,2019-12-21 14:41:32,23.5
4,2019-12-14 14:43:45,18.4
4,2019-12-28 14:44:26,27.0
4,2019-12-30 14:48:53,17.2
4,2019-12-25 14:49:21,8.7
4,2019-12-06 14:49:25,15.5
4,2019-12-04 14:50:34,12.4
4,2019-12-31 15:09:19,14.3
4,2019-12-14 15:11:12,23.4
4,2019-12-21 15:14:14,15.8
4,2019-12-15 15:21:20,20.7
4,2019-12-11 15:22:24,17.1
4,2019-12-29 15:28:47,24.0
4,2019-12-04 15:30:27,16.7
4,2019-12-03 15:31:11,13.4
4,2019-12-09 15:36:29,21.8
4,2019-12-19 15:40:12,16.1
4,2019-12-31 15:41:08,15.0
4,2019-12-31 15:45:52,7.9
4,2019-12-06 15:50:15,9.7
4,2019-12-25 15:56:23,7.9
4,2019-12-01 15:59:28,19.9
4,2019-12-17 16:00:15,10.1
4,2019-12-23 16:04:13,17.5
4,2019-12-28 16:06:26,18.3
4,2019-12-08 16:36:05,12.8
4,2019-12-19 17:07:17,21.1
4,2019-12-20 17:16:47,13.2
4,2019-12-27 17:23:09,15.1
4,2019-12-27 17:23:11,17.3
4,2019-12-19 18:45:07,25.2
4,2019-12-15 18:57:22,25.2
4,2019-12-03 18:58:50,24.0
4,2019-12-22 18:59:32,26.5
5,2019-12-24 05:00:12,30.5
5,2019-12-18 05:00:15,32.4
5,2019-12-11 05:00:19,34.4
5,2019-12-15 05:00:23,32.6
5,2019-12-28 05:00:23,34.6
5,2019-12-09 05:00:55,32.3
5,2019-12-16 05:01:15,28.6
5,2019-12-08 05:01:37,30.8
5,2019-12-04 05:01:44,28.7
5,2019-12-07 05:02:19,28.7
5,2019-12-08 05:02:26,36.5
5,2019-12-18 05:02:44,33.9
5,2019-12-19 05:02:46,31.3
5,2019-12-02 05:03:15,31.8
5,2019-12-08 05:03:23,27.9
5,2019-12-01 05:03:40,30.8
5,2019-12-11 05:04:25,30.6
5,2019-12-22 05:04:34,31.0
5,2019-12-27 05:04:53,34.5
5,2019-12-23 05:05:25,28.0
5,2019-12-24 05:05:31,33.8
5,2019-12-12 05:05:44,31.6
5,2019-12-05 05:05:55,30.7
5,2019-12-21 05:06:14,31.8
5,2019-12-22 05:06:40,33.5
5,2019-12-02 05:06:44,29.7
5,2019-12-22 05:07:04,28.5
5,2019-12-17 05:07:11,32.9
5,2019-12-31 05:07:35,34.6
5,2019-12-02 05:08:07,28.1
5,2019-12-29 05:08:07,32.4
5,2019-12-18 05:08:11,30.5
5,2019-12-17 05:09:23,28.4
5,2019-12-15 05:09:27,29.9
5,2019-12-21 05:09:35,31.0
5,2019-12-27 05:09:54,33.1
5,2019-12-09 05:10:11,34.5
5,2019-12-25 05:10:17,29.8
5,2019-12-27 05:10:18,32.5
5,2019-12-04 05:10:23,31.1
5,2019-12-25 05:10:26,30.7
5,2019-12-15 05:10:40,29.5
5,2019-12-27 05:11:19,31.1
5,2019-12-16 05:11:28,29.9
5,2019-12-20 05:11:48,31.3
5,2019-12-31 05:11:53,32.9
5,2019-12-02 05:12:19,32.3
5,2019-12-02 05:12:36,32.5
5,2019-12-16 05:13:00,29.8
5,2019-12-13 05:13:13,32.2
5,2019-12-27 05:13:17,31.4
5,2019-12-10 05:13:48,30.1
5,2019-12-17 05:14:06,33.2
5,2019-12-10 05:14:19,31.5
5,2019-12-20 05:14:40,33.4
5,2019-12-05 05:14:46,29.3
5,2019-12-01 05:14:50,31.8
5,2019-12-05 05:15:00,33.8
5,2019-12-08 05:15:00,28.7
5,2019-12-30 05:15:00,31.1
5,2019-12-17 05:15:21,29.2
5,2019-12-17 05:15:23,28.4
5,2019-12-17 05:15:23,32.6
5,2019-12-08 05:15:26,31.0
5,2019-12-25 05:15:26,33.1
5,2019-12-04 05:15:53,34.0
5,2019-12-31 05:16:13,32.0
5,2019-12-12 05:16:26,29.7
5,2019-12-19 05:16:30,33.3
5,2019-12-19 05:16:33,31.9
